DateTime [UTC],BandStart_Latitude,BandStart_Longitude,BandMidpoint_Latitude,BandMidpoint_Longitude,BandEnd_Latitude,BandEnd_Longitude,BandIntensity [dBZ],BandAz_LO1 [deg],BandRng_LO1 [km],WaterTemp_Ontario [degC],IceCover_Ontario [%],IceCover_Huron [%],IceCover_Erie [%],z_925mb [m],T_925mb [degC],dT/dz_water-925hPa [degC/km],RH_925mb [%],u_925mb [kt],v_925mb [kt],z_850mb [m],T_850mb [degC],dT/dz_water-850hPa [degC/km],RH_850mb [%],u_850mb [kt],v_850mb [kt],bulkshear_925-850hPa [kt],z_700mb [m],T_700mb [degC],dT/dz_water-700hPa [degC/km],RH_700mb [%],u_700mb [kt],v_700mb [kt],bulkshear_925-700hPa [kt],z_500mb [m],T_500mb [degC],RH_500mb [%],u_500mb [kt],v_500mb [kt],bulkshear_925-500hPa [kt]
2015-12-19 13:00:00,43.657188,-76.199783,43.623557936170215,-75.14951891489363,43.626728,-73.84947199999998,29.5,87.15119247803464,97.41046567035295,7.35,0.7,2.6,0.0,744.6,-7.95,20.54794520547945,82.22,26.92,-5.73,1394.61,-13.8,10.970809043388476,87.87,32.27,-9.45,51.43,2851.57,-19.57,5.365465340145954,44.47,36.43,-1.8,40.62,5305.11,-30.43,25.06,46.0,-37.71,91.4
2015-12-19 14:00:00,43.644482,-76.18791999999998,43.63586717021278,-75.27113719148934,43.636887,-74.266426,27.5,87.99297611139059,98.32478876582368,7.35,0.7,2.6,0.0,751.22,-7.45,19.701285908255905,77.84,27.99,-5.73,1402.22,-13.61,10.554691845787394,98.67,31.29,-9.25,52.67,2860.46,-18.09,5.17399299413381,34.91,36.18,-3.2,44.11,5330.35,-28.24,21.91,48.33,-38.48,94.0
2015-12-19 15:00:00,43.725304,-76.182724,43.57857622916665,-75.4575464791667,43.415176,-74.605339,3.5,82.81125932997725,99.3302241960532,7.35,0.7,2.6,0.0,757.63,-7.61,19.745786201707958,91.18,25.34,-2.52,1408.81,-13.28,10.618891120875066,99.26,31.47,-5.76,43.98,2869.26,-16.93,5.21388790141012,55.96,36.43,-7.73,46.77,5350.65,-27.45,23.47,54.72,-31.65,80.6
2015-12-19 16:00:00,43.64442800000001,-76.19967700000002,43.56731614285715,-75.38560379999998,43.41523400000001,-74.611191,31.5,87.98516911850815,97.37947753086222,7.35,0.7,2.6,0.0,763.19,-8.07,20.2046672519294,95.4,24.67,0.0,1413.76,-13.27,10.907084653689452,99.18,32.18,-7.22,45.1,2873.32,-16.82,5.366614230228446,72.77,37.42,-11.11,50.6,5355.55,-27.99,25.8,57.87,-26.04,71.71
2015-12-19 17:00:00,43.459709,-76.51445,43.49219782500001,-75.61532155,43.559906,-74.620361,22.5,103.56092220019,74.30288407008473,7.35,0.7,2.6,0.0,766.26,-8.28,20.3977762117297,96.24,26.86,2.24,1416.08,-13.51,11.03751200497147,98.92,30.52,-5.61,45.92,2877.34,-16.61,5.432100481694898,54.03,40.02,-13.43,56.98,5357.82,-28.36,22.32,63.15,-32.16,83.47
2015-12-19 18:00:00,43.59343,-76.193359,43.70529255813953,-75.32337258139535,43.804092,-74.380333,27.0,91.30790082630324,97.9357819179382,7.35,0.7,2.6,0.0,767.54,-7.98,19.972900435156475,94.9,27.07,-0.89,1417.41,-13.62,10.815501513323596,90.21,30.94,-5.63,46.24,2881.0,-16.12,5.321069073238459,49.65,42.17,-15.52,60.23,5362.83,-27.96,18.46,64.79,-40.32,95.3
2015-12-19 19:00:00,43.627445,-76.193657,43.64957307894736,-75.38040426315789,43.67313,-74.45961,25.5,89.09596885790523,97.84311601656738,7.35,0.7,2.6,0.0,777.7,-8.18,19.969139771119966,93.32,27.71,-0.94,1427.21,-13.8,10.881369945558117,87.62,32.71,-4.23,45.17,2893.15,-15.86,5.3678516495860915,45.68,43.78,-16.93,63.13,5381.72,-26.47,11.91,70.65,-50.57,110.7
2015-12-19 20:00:00,43.597706,-76.187531,43.66398596363635,-75.18220294545455,43.735863,-74.034515,28.5,91.02113960032213,98.38787997967682,7.35,0.7,2.6,0.0,781.25,-8.32,20.0576,89.59,26.0,0.01,1430.01,-14.3,10.957965328913783,98.22,30.41,-2.85,40.8,2900.93,-14.64,5.401716001420235,32.05,42.02,-19.11,63.8,5399.78,-25.75,9.88,75.11,-52.89,111.57
2015-12-19 21:00:00,43.44257,-76.531784,43.542498076923074,-75.54008758974359,43.720688,-74.53514100000002,22.5,105.26877013218376,73.44602867612791,7.35,0.7,2.6,0.0,785.91,-7.96,19.480602104566678,85.79,23.89,0.97,1435.66,-13.94,10.664084811166987,98.39,28.49,-3.62,38.91,2908.56,-14.74,5.263773138597793,34.14,38.56,-21.52,64.22,5421.08,-24.39,10.74,76.77,-60.18,118.89
2015-12-19 22:00:00,43.476887,-76.491249,43.495149931034476,-75.51578882758622,43.521694,-74.6269,6.0,101.81250037070005,75.68433718757636,7.35,0.7,2.6,0.0,793.7,-8.03,19.377598588887487,85.57,26.1,3.6,1443.25,-13.71,10.656504417114151,98.7,30.48,-1.52,39.06,2920.95,-14.02,5.265410226125062,26.18,38.1,-20.27,65.58,5444.79,-23.81,13.8,78.04,-63.28,126.4
2015-12-19 23:00:00,43.412167,-76.613312,43.53723902439024,-75.43405853658538,43.716259,-74.51756999999998,18.0,109.51072010194824,68.22602677178618,7.35,0.7,2.6,0.0,802.09,-8.21,19.399319278385217,85.32,29.52,2.34,1451.27,-13.86,10.721643801635809,98.94,32.25,-2.18,44.83,2930.74,-13.45,5.309239304748972,22.59,39.05,-21.42,72.04,5461.78,-23.37,19.8,77.09,-64.4,132.82
2015-12-20 00:00:00,43.416176,-76.642647,43.42917976923078,-75.5840284423077,43.48695,-74.55130799999998,19.0,109.85292318310634,65.85010948995816,7.25,1.1,9.9,0.1,811.83,-7.77,18.501410393801656,83.77,27.46,2.72,1461.88,-13.67,10.274441130598953,98.57,30.51,-5.37,46.43,2943.09,-12.98,5.103479676122714,15.13,40.7,-23.99,72.76,5479.25,-23.63,26.84,78.96,-64.38,129.88
2015-12-20 01:00:00,43.433754,-76.57265500000003,43.57960533333333,-75.60809846153846,43.800495,-74.43933100000002,9.0,106.76584014585606,70.56563703849916,7.25,1.1,9.9,0.1,818.07,-7.85,18.458078159570693,82.92,29.01,1.91,1467.78,-13.9,10.287645287440897,98.17,31.29,-4.12,46.85,2951.14,-11.68,5.116666779617368,16.12,43.43,-26.9,79.07,5491.7,-23.5,37.05,74.57,-56.87,121.45
2015-12-20 02:00:00,43.438007,-76.572716,43.41663976923078,-75.67138605128206,43.491089,-74.539505,19.5,106.39999601689092,70.42150214685158,7.25,1.1,9.9,0.1,823.24,-7.18,17.528302803556677,82.21,25.68,1.7,1474.74,-13.24,9.78477562146548,99.16,28.26,-5.14,43.59,2964.06,-9.76,4.868322503593045,7.88,46.85,-28.13,76.1,5509.74,-23.91,47.53,73.92,-51.07,108.54
2015-12-20 03:00:00,43.451118,-76.52604699999998,43.393075444444435,-75.71302525000002,43.476448,-74.809364,0.0,104.45935661682631,73.63871988420017,7.25,1.1,9.9,0.1,826.64,-6.62,16.77876705700184,80.56,25.53,0.05,1479.55,-12.84,9.374471967828057,98.8,27.12,-6.06,44.68,2972.63,-8.49,4.665901911775095,6.13,48.06,-29.74,78.16,5523.7,-23.57,50.65,70.68,-46.71,102.16
2015-12-20 04:00:00,43.464046,-76.502792,43.387109535714295,-75.95384349999998,43.483551,-75.354332,9.5,103.02867767790904,75.09966501691287,7.25,1.1,9.9,0.1,833.82,-7.44,17.61771125662613,84.09,28.06,-5.71,1484.76,-13.32,9.893854899108273,98.91,28.45,-9.74,53.46,2983.75,-7.58,4.923334729786343,6.25,46.27,-30.79,83.23,5531.73,-24.08,50.0,65.33,-43.36,101.0
2015-12-20 05:00:00,43.429409,-76.584305,43.30330253846153,-75.88286276923077,43.17667,-75.16354399999999,-2.0,107.37401243725876,69.81607902065825,7.25,1.1,9.9,0.1,834.24,-7.31,17.4530111238972,84.85,23.25,-7.64,1485.47,-13.0,9.801611611139908,98.77,25.1,-12.75,50.91,2993.87,-6.33,4.863270616292625,7.81,46.38,-31.84,77.91,5542.2,-24.12,51.86,60.52,-38.46,87.27
2015-12-31 12:00:00,43.776199,-76.212601,43.72854730769231,-75.67657976923077,43.707165,-74.96485899999998,13.5,79.35894634491525,97.74979401403485,6.14,0.5,7.7,0.6,775.98,-2.81,11.533802417588081,83.95,21.04,-2.99,1440.08,-8.31,6.214932503749791,98.7,29.46,7.67,18.91,2961.48,-6.23,3.022137579858719,39.53,41.02,4.8,22.97,5530.89,-21.19,14.06,67.11,26.02,7.04
2015-12-31 13:00:00,43.818665,-76.224762,43.77809145714285,-75.65273722857144,43.673325,-74.994659,9.5,76.53369748149144,97.71209985443384,6.14,0.5,7.7,0.6,779.23,-3.07,11.819360137571705,85.38,19.8,-4.01,1442.06,-7.75,6.386696808731953,99.08,35.14,11.04,12.39,2963.05,-6.9,3.1082836941664835,42.63,41.95,6.4,18.95,5525.21,-21.47,13.55,64.1,30.04,14.48
2015-12-31 14:00:00,43.835529,-76.254395,43.790552148148144,-75.61833107407408,43.668472,-74.90065,8.5,75.12916330061852,95.83368835392595,6.14,0.5,7.7,0.6,779.44,-3.48,12.342194395976597,87.95,23.39,-2.9,1441.59,-7.66,6.673187244639599,93.56,37.08,12.4,15.54,2960.89,-7.28,3.2490230977847876,44.57,42.51,5.27,25.63,5517.35,-22.3,14.42,65.79,35.32,16.87
2015-12-31 15:00:00,43.801685,-76.218719,43.80977139130434,-75.73654904347826,43.853222,-75.263863,10.0,77.67463989273827,97.79126564071476,6.14,0.5,7.7,0.6,781.69,-3.81,12.728831122311911,91.0,25.47,-2.25,1442.56,-8.36,6.897460070984916,99.19,37.08,11.66,19.53,2957.41,-8.14,3.3644303630541588,56.62,37.12,4.69,29.39,5503.2,-22.75,15.33,64.27,37.86,17.52
2015-12-31 16:00:00,43.767609,-76.230186,43.78379368571429,-75.42576791428571,43.72126,-74.593971,6.0,79.77581406653192,96.19920281737144,6.14,0.5,7.7,0.6,781.17,-4.4,13.492581640359973,98.96,24.57,-1.12,1440.54,-9.95,7.316700681688811,99.13,38.45,11.08,19.08,2950.68,-9.24,3.572057966299294,62.18,37.53,3.11,30.35,5481.47,-22.94,10.3,70.64,36.14,16.36
2015-12-31 17:00:00,43.759216,-76.206558,43.77979215151515,-75.40657715151514,43.86832800000001,-74.420227,5.0,80.49543130079788,97.9252927882817,6.14,0.5,7.7,0.6,778.37,-4.28,13.386949651194161,90.42,24.13,-4.22,1437.58,-10.05,7.24829226895199,99.06,34.17,1.15,32.5,2943.63,-10.44,3.539847059582896,77.84,33.79,-0.52,34.86,5462.32,-23.04,10.92,65.97,25.71,2.23
2015-12-31 18:00:00,43.691284,-76.182434,43.71231909677419,-75.53288148387095,43.808205,-74.81633000000002,5.5,84.98764643504643,99.00725609785441,6.14,0.5,7.7,0.6,773.94,-4.44,13.670310359976224,88.61,25.55,-2.31,1432.71,-10.12,7.384606794117442,98.82,32.56,1.3,34.29,2935.68,-10.83,3.6039350337911493,78.12,35.82,-1.94,38.88,5453.16,-22.94,9.41,63.18,16.72,12.49
2015-12-31 19:00:00,43.640228,-76.187889,43.64359909677419,-75.45414822580643,43.722889,-74.782249,15.5,88.26843169262466,98.31881671798016,6.14,0.5,7.7,0.6,774.06,-4.95,14.327054750277757,99.25,23.01,-2.51,1432.5,-9.34,7.741710296684118,92.47,29.67,0.93,31.23,2935.5,-11.21,3.777891330267416,78.84,37.16,-3.69,37.76,5450.05,-23.48,10.77,56.13,8.44,20.61
2015-12-31 20:00:00,43.648785,-76.176208,43.597002,-75.39350777083331,43.635769,-74.54851500000002,17.0,87.7280666276485,99.27706774434108,6.14,0.5,7.7,0.6,770.89,-4.82,14.217333212261154,98.81,21.21,-4.08,1429.76,-9.33,7.665622202327665,93.38,26.91,-1.42,32.0,2933.57,-11.02,3.7360622040721716,72.04,36.68,-7.28,40.29,5454.95,-23.27,9.93,52.31,5.13,22.74
2015-12-31 21:00:00,43.635952,-76.193726,43.57982593939394,-75.58082660606063,43.523441,-74.838013,24.0,88.54238031201088,97.84320284304856,6.14,0.5,7.7,0.6,775.7,-4.96,14.309655794766016,99.3,23.98,-0.75,1434.45,-9.34,7.738157481961728,93.38,29.47,2.69,30.11,2939.29,-11.25,3.776422197197282,68.23,35.52,-5.44,41.61,5462.66,-23.98,9.38,52.52,3.92,28.37
2015-12-31 22:00:00,43.661491,-76.18806500000002,43.59675411428571,-75.59746071428573,43.527779,-74.849686,3.5,86.89209296936617,98.36967563634931,6.14,0.5,7.7,0.6,776.19,-4.97,14.313505713807185,94.4,25.15,-2.1,1434.36,-9.25,7.74561476895619,92.21,30.48,1.73,33.12,2939.93,-11.5,3.7790015408530135,63.29,31.99,-4.04,41.28,5461.29,-24.25,7.98,58.09,5.01,28.48
2015-12-31 23:00:00,43.759216,-76.206558,43.63245627272728,-75.57847536363639,43.50639,-74.83239,23.0,80.49543130079788,97.9252927882817,6.14,0.5,7.7,0.6,778.68,-4.91,14.190681666409825,86.22,25.17,-1.12,1436.72,-9.16,7.6911297956456375,92.73,32.05,2.72,31.75,2943.7,-11.38,3.7537792573971536,65.61,31.34,-1.12,37.18,5465.36,-23.95,7.77,60.03,5.86,27.31
2016-01-01 00:00:00,43.788982,-76.206818,43.69575630769231,-75.48889515384614,43.500217,-74.60382800000002,11.0,78.5903886388067,98.45786932329399,5.94,0.1,0.35,0.0,778.88,-4.58,13.506573541495479,88.0,27.09,-5.11,1438.32,-8.96,7.314088658991045,99.14,36.13,2.72,34.46,2943.47,-11.92,3.574012984674551,73.62,32.82,-0.2,38.59,5460.85,-24.05,7.09,63.31,11.07,22.66
2016-01-01 01:00:00,43.750736,-76.2006,43.754703923076924,-75.60249084615386,43.707054,-74.947212,3.0,81.08067450894731,98.2610906982608,5.94,0.1,0.35,0.0,777.93,-4.46,13.368812103916808,86.68,28.44,-6.32,1438.08,-8.86,7.231864708500223,93.64,34.77,4.46,33.91,2942.05,-12.06,3.534950119814415,78.37,32.93,-0.31,40.66,5459.79,-23.6,5.02,66.27,12.41,22.67
2016-01-01 02:00:00,43.695484,-76.194237,43.70137492682928,-75.53813980487804,43.632511,-74.654335,3.5,84.6754977643544,98.09683790810196,5.94,0.1,0.35,0.0,772.3,-4.44,13.440372912080798,94.48,26.34,-4.12,1432.08,-9.03,7.248198424669013,93.01,31.85,4.83,30.42,2933.06,-11.86,3.5389661309349285,82.78,31.53,1.37,35.31,5454.82,-22.4,4.18,72.78,16.56,13.83
2016-01-01 03:00:00,43.780396,-76.224419,43.68860991891891,-75.43280891891891,43.614738,-74.57240300000002,13.5,78.99159858807876,96.89702430666318,5.94,0.1,0.35,0.0,774.95,-4.37,13.304084134460288,95.15,24.43,-0.18,1434.34,-9.73,7.187974957123138,99.06,30.1,8.34,22.75,2931.06,-12.42,3.517498788834074,86.21,29.97,2.39,31.17,5448.7,-22.36,5.41,74.04,23.49,1.33
2016-01-01 04:00:00,43.839722,-76.266228,43.73241741176471,-75.53070533333336,43.612289,-74.77803,0.0,74.71758398559395,95.02950390775152,5.94,0.1,0.35,0.0,768.28,-4.81,13.992294475972303,97.51,24.78,1.05,1427.18,-9.6,7.532336495746857,99.13,35.84,9.28,21.92,2922.23,-12.87,3.678697433124703,86.25,29.57,0.28,34.65,5437.91,-22.59,5.56,75.46,22.08,3.82
2016-01-01 05:00:00,43.843914,-76.278061,43.764493114285706,-75.70488505714286,43.682415,-75.100403,18.0,74.29900824461154,94.23044103493055,5.94,0.1,0.35,0.0,767.13,-5.19,14.508623049548317,99.38,24.18,-0.34,1426.27,-9.5,7.803571553773129,98.85,35.03,9.55,20.69,2918.8,-13.18,3.8132109085925725,85.84,30.65,-0.18,34.45,5426.07,-23.71,9.22,75.41,19.07,7.23
2016-01-01 06:00:00,43.75732,-76.214821,43.785512115384606,-75.31184999999998,43.731472,-74.502235,11.5,80.55920867771415,97.23798861311414,5.94,0.1,0.35,0.0,758.88,-4.94,14.336917562724015,98.42,26.94,-1.94,1418.25,-9.44,7.671426053234621,99.12,32.84,5.52,30.29,2910.4,-12.81,3.7383177570093458,77.1,34.65,0.6,37.25,5413.4,-24.71,10.09,81.22,18.49,11.95
2016-01-01 07:00:00,43.73774,-76.210739,43.86827428000001,-75.18575684000002,43.893131,-74.31665799999998,14.0,81.85553047435855,97.26098638718462,5.94,0.1,0.35,0.0,760.41,-5.25,14.715745453110825,98.94,28.33,-0.19,1419.7,-9.35,7.881946890188069,98.83,36.99,4.8,33.28,2911.53,-12.81,3.843340099535296,76.27,38.99,-1.25,41.83,5407.33,-26.18,13.82,79.7,16.38,16.9
2016-01-01 08:00:00,43.72525,-76.194489,43.83514382051282,-75.53102820512821,44.004147,-74.86077900000002,16.5,82.75392612700337,98.3906422059948,5.94,0.1,0.35,0.0,757.9,-5.04,14.487399393059771,98.74,29.41,0.42,1417.15,-9.35,7.747944818826517,99.29,39.8,3.04,37.29,2907.91,-13.32,3.7759077825654854,76.72,39.6,-3.54,46.6,5398.21,-26.7,12.57,76.63,17.1,17.41
2016-01-01 09:00:00,43.716663,-76.212067,43.80144053191489,-75.48804946808511,43.948112,-74.761139,25.5,83.22146599822956,96.88447184658169,5.94,0.1,0.35,0.0,754.71,-5.12,14.654635555378889,98.68,26.38,1.98,1413.89,-9.15,7.822390709319678,99.06,38.42,2.92,33.18,2903.16,-14.12,3.8096419074387913,73.47,37.83,-1.71,39.73,5387.6,-26.86,13.63,67.23,11.97,20.38
2016-01-01 10:00:00,43.835529,-76.254395,43.89283564285714,-75.59434482142858,44.051247,-74.907463,21.0,75.12916330061852,95.83368835392595,5.94,0.1,0.35,0.0,751.91,-5.38,15.054993283770665,98.89,27.29,-2.47,1411.15,-8.94,8.021826170144918,99.21,39.2,5.24,31.18,2901.48,-14.57,3.901457187366448,71.1,38.82,0.45,37.96,5384.98,-26.27,11.74,62.91,8.37,26.76
2016-01-01 11:00:00,43.67908900000001,-76.19783000000002,43.78355319444446,-75.23949005555556,43.815517,-74.419395,18.5,85.72765843448452,97.68297371778395,5.94,0.1,0.35,0.0,748.34,-5.83,15.728144960846674,99.09,28.66,-3.93,1407.35,-8.72,8.363235868831492,98.95,38.48,9.95,26.46,2894.98,-15.48,4.065658484687286,58.64,40.48,1.3,38.69,5372.46,-26.77,11.87,56.72,10.21,26.09
2016-01-01 12:00:00,43.735641,-76.207573,43.92723356666667,-75.4059886,44.120468,-74.670837,-2.5,82.01052994138611,97.48376483618877,5.94,0.1,0.35,0.0,747.49,-5.82,15.732651941832,98.71,30.92,-2.26,1406.63,-9.14,8.360407498773666,98.85,39.35,12.18,26.5,2889.31,-16.11,4.070175924355643,59.97,40.76,2.38,40.36,5369.01,-26.37,12.72,57.6,9.15,30.79
2016-01-01 13:00:00,43.685692,-76.20416999999998,43.89816495652174,-75.37336334782609,44.174007,-74.616837,-2.5,85.27800112473469,97.22140159284102,5.94,0.1,0.35,0.0,746.69,-5.64,15.508443932555677,96.19,31.55,-2.46,1405.96,-9.24,8.23636518819881,92.74,38.87,12.08,27.53,2886.23,-16.07,4.012154263520232,61.55,40.39,4.49,38.27,5365.31,-26.77,15.28,57.39,8.17,33.06
2016-01-01 14:00:00,43.805912,-76.232201,43.842977629629644,-75.53767277777777,44.022194,-74.6614,26.5,77.27464295779774,96.82784031118985,5.94,0.1,0.35,0.0,741.99,-5.5,15.417997547136755,95.68,25.37,-1.75,1401.03,-9.26,8.16542115443638,99.5,34.67,9.18,22.9,2878.32,-16.32,3.9745407042997307,58.3,37.8,8.8,23.43,5367.72,-26.25,15.44,55.63,9.21,22.85
2016-01-01 15:00:00,43.853951,-76.280167,44.006593793103455,-75.30336582758618,44.194294,-74.29274000000002,12.0,73.61820017110533,94.36116812930376,5.94,0.1,0.35,0.0,745.14,-5.74,15.674906728936843,96.71,25.85,3.16,1402.42,-10.07,8.32846080346829,99.28,40.47,4.43,30.29,2874.08,-17.33,4.063909146579079,62.73,38.03,6.99,26.67,5362.62,-26.92,16.74,53.34,8.77,24.15
2016-01-01 16:00:00,43.576653,-76.196899,43.804979764705884,-75.31432958823531,44.111,-74.29469300000002,18.0,92.40635302085614,97.73880903288557,5.94,0.1,0.35,0.0,746.1,-6.02,16.030022785149445,94.48,23.32,3.06,1402.19,-10.6,8.529514545104444,98.82,39.91,2.38,29.61,2869.47,-17.59,4.1680170902640565,75.27,38.05,6.21,24.2,5363.56,-27.37,22.09,50.24,7.8,21.95
2016-01-01 17:00:00,43.815304,-76.233597,43.931302444444455,-75.24646588888889,44.10497700000001,-74.256157,15.5,76.65739312109974,96.93934817667956,5.94,0.1,0.35,0.0,741.62,-6.38,16.61228122218926,96.36,23.33,-1.58,1396.37,-11.44,8.82287645824531,98.58,38.28,-0.93,34.31,2860.34,-17.66,4.307180265283148,78.12,38.7,7.66,22.16,5353.57,-27.7,21.78,53.8,10.68,17.89
2016-01-01 18:00:00,43.856667,-76.291748,43.99348816129031,-75.38230919354841,44.059963,-74.446617,23.5,73.2872755985952,93.55015755285824,5.94,0.1,0.35,0.0,733.04,-5.89,16.13827349121467,86.1,25.46,-1.72,1388.41,-11.54,8.520537881461527,90.3,38.81,2.68,32.22,2850.68,-18.48,4.149887044494648,98.26,37.7,4.62,29.47,5337.68,-28.03,25.85,55.77,14.64,15.3
2016-01-01 19:00:00,43.520702,-76.28067,43.96042769696969,-75.15379703030305,44.145988,-74.204849,16.5,96.52997416438959,91.5882717561632,5.94,0.1,0.35,0.0,728.31,-5.25,15.364336614902998,73.27,26.78,-0.31,1384.75,-11.34,8.08088102545586,99.2,38.43,3.8,32.5,2848.05,-17.9,3.929004055406331,82.19,41.04,-2.85,41.9,5330.57,-27.12,20.66,57.65,5.95,29.46
2016-01-01 20:00:00,43.559971,-76.20058399999998,43.82035222222221,-75.1491967037037,44.11020300000001,-74.023926,7.0,93.50317167482622,97.56529119889306,5.94,0.1,0.35,0.0,731.73,-5.66,15.852841895234583,66.14,25.21,0.26,1387.0,-11.68,8.3633741888969,81.72,31.69,-0.49,36.35,2846.95,-19.04,4.0745359068476805,77.94,44.88,-5.19,42.99,5317.04,-26.92,11.09,58.79,-1.34,37.55
2016-01-01 21:00:00,43.354164,-76.667633,43.619019935483884,-75.32874451612905,44.002441,-74.01438900000002,32.5,116.01332123653394,66.74278264759654,5.94,0.1,0.35,0.0,736.85,-6.22,16.502680328425054,69.79,26.53,0.08,1391.39,-11.74,8.739461976872049,70.75,37.86,1.09,35.98,2852.05,-19.21,4.263599866762504,77.68,41.91,-6.1,46.15,5317.39,-26.28,7.44,64.35,-4.5,43.88
2016-01-01 22:00:00,43.527061,-76.258713,43.70976931034483,-75.12191134482757,43.789467,-74.179039,25.0,95.96094132930143,93.25760083624976,5.94,0.1,0.35,0.0,738.37,-6.56,16.929181846499723,69.59,29.0,-0.53,1392.13,-12.15,8.97904649709438,71.45,36.63,-2.0,43.84,2852.79,-18.78,4.381675482597737,79.68,41.1,-8.59,53.16,5321.64,-26.64,10.96,59.32,-8.67,53.27
2016-01-01 23:00:00,43.575912,-76.206474,43.56410707999999,-75.39765968,43.533543,-74.568527,28.0,92.48066423290956,96.97397187982523,5.94,0.1,0.35,0.0,744.41,-7.03,17.423194207493182,74.09,28.78,-2.6,1397.46,-12.32,9.281124325562091,78.71,30.55,-7.79,51.72,2858.13,-19.18,4.5379321444440945,76.12,38.63,-8.98,53.4,5324.42,-27.43,13.41,53.73,-12.81,58.82
2016-01-02 00:00:00,43.392426,-76.658699,43.472672457142856,-75.56077528571429,43.483307,-74.41156,15.0,112.40793620189423,65.61939755984523,5.77,0.1,0.61,0.0,748.61,-7.35,17.525814509557712,75.39,28.19,-4.33,1401.36,-12.34,9.362333732945139,75.58,25.76,-12.73,57.87,2862.34,-18.92,4.583662318243116,54.87,33.82,-11.26,55.79,5329.77,-27.46,12.35,46.29,-16.48,63.17
2016-01-02 01:00:00,43.315075,-76.767189,43.37042382352941,-75.4431396764706,43.407715,-74.18854499999998,3.5,122.9473412476502,61.93141569203769,5.77,0.1,0.61,0.0,747.72,-6.32,16.16915422885572,54.43,31.44,-5.36,1402.88,-11.71,8.617985857664232,78.52,20.29,-9.01,57.2,2864.69,-19.33,4.220351940349567,30.57,31.71,-11.01,60.03,5336.89,-27.4,12.66,47.44,-16.68,68.05
2016-01-02 02:00:00,43.511063,-76.387794,43.34726524,-75.66756884,43.221302,-74.83339699999998,2.5,98.01447309756821,83.18887451486421,5.77,0.1,0.61,0.0,750.14,-5.0,14.357319966939503,34.83,27.89,-5.2,1406.82,-11.22,7.655563611549452,72.79,18.15,-3.24,44.02,2869.64,-18.73,3.7530840105379073,26.36,27.49,-10.93,54.9,5347.34,-28.01,17.39,42.01,-22.5,71.26
2016-01-02 03:00:00,43.514332,-76.30358100000002,43.36156994444444,-75.658721,43.100437,-75.036659,9.0,97.12730629234221,89.85189368746192,5.77,0.1,0.61,0.0,750.97,-5.98,15.646430616402785,41.6,28.03,-7.2,1405.92,-11.75,8.357516786161375,66.08,25.69,-3.09,44.01,2869.06,-17.65,4.095418011474141,28.63,24.14,-12.15,56.82,5349.58,-28.63,24.14,38.21,-23.17,72.41
2016-01-02 04:00:00,43.477188,-76.471588,43.38564782608695,-75.67267182608694,43.274975,-74.96615600000001,22.5,101.53464013795056,77.22608933464132,5.77,0.1,0.61,0.0,749.04,-6.7,16.647976076044003,65.45,25.81,-4.41,1402.71,-12.42,8.889934483963184,77.9,28.38,-0.38,37.04,2868.73,-16.54,4.346871263590508,24.98,25.88,-13.31,55.32,5352.42,-29.12,26.42,36.45,-22.69,68.59
2016-01-02 05:00:00,43.513596,-76.426117,43.329856148148146,-75.68417192592594,43.119045,-74.903305,20.0,98.14984330784985,80.09373610798028,5.77,0.1,0.61,0.0,750.95,-7.01,17.018443305146814,77.93,24.68,-3.8,1403.68,-12.76,9.10463923401345,71.34,26.53,-1.05,36.39,2874.85,-15.32,4.445449327791015,37.75,22.63,-18.19,60.63,5357.97,-29.63,27.43,33.54,-21.94,65.93
2016-01-02 06:00:00,43.488297,-76.471733,43.29556808695652,-75.65016865217392,43.044201,-74.92325600000002,9.5,100.63813206647819,76.9636132011363,5.77,0.1,0.61,0.0,749.76,-7.2,17.298868971404183,72.19,25.86,-5.19,1401.66,-12.96,9.253313927771355,78.92,26.75,-1.64,38.89,2878.83,-14.28,4.505302501363401,27.02,22.36,-17.59,61.45,5362.24,-29.87,27.1,32.03,-22.27,68.07
2016-01-02 07:00:00,43.653694,-76.201401,43.41429376190475,-75.48381933333333,43.079769,-74.84677099999998,19.5,87.37706931057781,97.26757557600132,5.77,0.1,0.61,0.0,749.58,-7.59,17.823314389391392,82.4,27.21,-7.28,1401.75,-12.22,9.530943463527732,96.99,22.59,-5.05,45.62,2884.42,-13.74,4.631780392591924,21.96,24.03,-15.67,60.64,5367.03,-29.46,19.93,29.27,-25.02,73.86
2016-01-02 08:00:00,43.553581,-76.231186,43.41596810344828,-75.50447793103449,43.106709,-74.739899,20.5,94.04140892471183,95.16576846171371,5.77,0.1,0.61,0.0,749.39,-7.6,17.841177491026034,87.58,25.67,-7.82,1402.81,-11.07,9.53087018199186,86.26,23.26,-3.56,41.34,2890.82,-13.62,4.624985298289066,27.63,28.15,-14.31,56.54,5374.98,-28.25,10.29,25.08,-26.59,73.91
